id_orden,fecha_compra,id_cliente,id_region_envio,id_metodo_pago
25241,2025-02-07,2238,2,3
25242,2025-02-07,1766,1,4
25243,2025-02-14,2274,5,1
25244,2025-01-05,2872,1,5
25245,2025-01-08,1183,4,2
25246,2025-02-09,1368,4,3
25247,2025-02-11,2847,2,1
25248,2025-01-01,1089,2,3
25249,2025-02-21,1888,5,3
25250,2025-01-09,2994,4,3
25251,2025-01-03,2164,2,1
25252,2025-01-18,2662,2,5
25253,2025-01-10,1631,1,3
25254,2025-01-04,1229,5,3
25255,2025-01-14,1958,3,5
25256,2025-01-06,1870,1,4
25257,2025-02-26,1015,3,2
25258,2025-02-09,2047,4,2
25259,2025-01-11,2943,4,2
25260,2025-01-15,1410,3,5
25261,2025-02-27,2549,2,2
25262,2025-02-15,1922,3,1
25263,2025-02-08,2595,3,5
25264,2025-02-22,1896,2,1
25265,2025-02-18,2648,3,2
25266,2025-02-16,1729,2,2
25267,2025-02-18,1633,4,3
25268,2025-02-06,2091,3,5
25269,2025-01-04,1419,3,2
25270,2025-02-27,2888,1,3
25271,2025-02-09,2743,3,4
25272,2025-01-08,2703,2,4
25273,2025-01-23,1432,3,5
25274,2025-02-10,2595,3,5
25275,2025-01-02,2582,5,1
25276,2025-01-02,1999,5,2
25277,2025-01-28,1330,2,2
25278,2025-02-10,1676,4,3
25279,2025-01-22,1785,5,3
25280,2025-02-13,2067,2,4
25281,2025-01-17,1710,1,3
25282,2025-01-23,2594,2,2
25283,2025-02-03,1232,5,5
25284,2025-02-20,1969,1,1
25285,2025-01-14,1014,5,5
25286,2025-01-04,1793,3,2
25287,2025-02-28,1501,4,5
25288,2025-01-11,2776,3,4
25289,2025-01-17,1439,2,3
25290,2025-01-14,1968,5,4
25291,2025-02-28,2238,5,3
25292,2025-01-01,1948,4,4
25293,2025-02-13,2123,1,4
25294,2025-02-04,2317,5,5
25295,2025-02-18,1785,5,3
25296,2025-02-19,1778,2,1
25297,2025-01-31,2725,1,4
25298,2025-01-20,1330,3,1
25299,2025-02-27,1059,1,3
25300,2025-01-05,2114,2,3
25301,2025-01-27,1872,4,1
25302,2025-01-26,1782,3,3
25303,2025-01-12,1639,3,4
25304,2025-01-27,2264,4,2
25305,2025-02-18,2327,2,3
25306,2025-01-25,1579,2,2
25307,2025-01-31,1485,2,3
25308,2025-01-04,1911,3,3
25309,2025-01-25,1817,1,4
25310,2025-01-02,1351,5,2
25311,2025-02-26,2170,1,3
25312,2025-02-05,2385,1,5
25313,2025-02-26,1956,1,4
25314,2025-02-17,1775,1,2
25315,2025-01-31,1509,2,5
25316,2025-01-12,2953,2,5
25317,2025-02-18,2463,5,3
25318,2025-02-06,2753,2,4
25319,2025-01-16,2014,1,4
25320,2025-01-07,1311,5,5
25321,2025-02-04,1238,5,1
25322,2025-02-21,1085,5,3
25323,2025-01-14,2736,4,3
25324,2025-01-30,2728,2,3
25325,2025-01-05,2600,1,3
25326,2025-01-08,2003,4,2
25327,2025-02-19,1374,3,3
25328,2025-01-18,1114,5,3
25329,2025-01-15,1147,3,1
25330,2025-02-28,1664,5,1
25331,2025-01-21,2014,1,1
25332,2025-02-24,2604,4,2
25333,2025-02-24,2680,5,5
25334,2025-01-06,1491,4,4
25335,2025-02-01,2254,3,3
25336,2025-02-21,1620,3,5
25337,2025-02-02,2942,2,4
25338,2025-01-23,2391,2,5
25339,2025-02-11,1695,2,5
25340,2025-01-22,2500,2,3
25341,2025-01-06,2622,2,1
25342,2025-01-09,1671,1,3
25343,2025-02-07,1416,5,3
25344,2025-01-07,1690,3,4
25345,2025-02-03,1097,3,5
25346,2025-01-13,1228,5,4
25347,2025-01-30,1124,1,2
25348,2025-01-18,1413,3,2
25349,2025-02-15,2232,1,3
25350,2025-02-23,1587,1,2
25351,2025-01-26,1687,1,4
25352,2025-01-28,2959,3,2
25353,2025-01-17,2995,4,4
25354,2025-01-16,2060,1,4
25355,2025-01-29,1234,4,3
25356,2025-02-02,2264,3,1
25357,2025-01-28,1396,1,1
25358,2025-02-04,1852,2,4
25359,2025-01-24,2136,3,3
25360,2025-01-22,2701,3,3
25361,2025-02-21,1073,4,3
25362,2025-02-17,2741,2,4
25363,2025-01-20,1977,3,4
25364,2025-02-14,1379,5,3
25365,2025-01-28,2166,5,1
25366,2025-02-16,2345,2,2
25367,2025-02-16,1362,4,4
25368,2025-02-14,1878,2,3
25369,2025-02-16,1400,4,4
25370,2025-01-12,2583,4,3
25371,2025-02-15,1758,5,3
25372,2025-01-04,2052,3,3
25373,2025-01-02,2121,4,4
25374,2025-01-04,2086,2,5
25375,2025-01-09,1292,5,2
25376,2025-01-23,2857,5,5
25377,2025-01-18,1572,5,3
25378,2025-02-17,2640,3,5
25379,2025-01-26,1520,2,4
25380,2025-01-17,2264,2,5
25381,2025-01-16,1864,1,2
25382,2025-01-08,2283,2,5
25383,2025-01-07,1188,1,3
25384,2025-02-04,2314,2,3
25385,2025-02-03,1887,3,5
25386,2025-02-07,2237,1,2
25387,2025-01-14,1730,3,2
25388,2025-02-27,1593,1,3
25389,2025-01-22,2378,5,4
25390,2025-02-06,2321,4,4
25391,2025-01-29,1627,4,2
25392,2025-02-26,1029,5,5
25393,2025-01-03,1621,2,3
25394,2025-02-18,1127,4,2
25395,2025-01-18,2012,1,2
25396,2025-01-09,1406,1,2
25397,2025-02-09,2068,3,5
25398,2025-01-07,2091,5,3
25399,2025-02-05,1499,1,2
25400,2025-02-11,1462,5,3
25401,2025-02-04,2400,2,1
25402,2025-01-28,1241,5,5
25403,2025-01-25,1250,5,3
25404,2025-02-16,1514,2,4
25405,2025-02-21,1265,3,3
25406,2025-02-01,1519,4,5
25407,2025-02-15,2953,3,4
25408,2025-01-30,2968,1,4
25409,2025-01-01,1359,4,2
25410,2025-01-06,2325,2,2
25411,2025-02-16,1171,5,1
25412,2025-02-14,1909,2,3
25413,2025-01-25,1637,1,4
25414,2025-02-16,2900,4,5
25415,2025-02-28,1312,3,3
25416,2025-02-13,1727,4,3
25417,2025-02-15,2055,4,3
25418,2025-01-20,2567,1,4
25419,2025-01-06,2671,1,3
25420,2025-02-17,1170,5,5
25421,2025-02-13,2744,2,3
25422,2025-01-23,2459,1,4
25423,2025-02-10,1001,1,3
25424,2025-01-31,1290,2,2
25425,2025-01-28,2864,1,1
25426,2025-01-30,1112,1,2
25427,2025-02-11,2149,3,2
25428,2025-01-24,2105,1,4
25429,2025-01-22,2355,2,1
25430,2025-02-20,1453,4,5
25431,2025-01-30,2017,2,3
25432,2025-02-27,1286,1,2
25433,2025-01-21,2533,5,4
25434,2025-02-15,2437,1,4
25435,2025-01-10,1041,2,3
25436,2025-01-06,2013,5,1
25437,2025-01-14,2141,3,1
25438,2025-01-09,2525,1,3
25439,2025-01-19,1494,2,3
25440,2025-02-23,1088,3,3
25441,2025-01-20,1780,5,4
25442,2025-01-02,1456,2,4
25443,2025-01-13,1922,1,2
25444,2025-01-15,2427,1,5
25445,2025-02-02,1365,5,3
25446,2025-01-01,1299,2,2
25447,2025-01-12,2381,1,4
25448,2025-01-12,1030,1,3
25449,2025-02-22,2200,5,3
25450,2025-01-31,1292,5,2
25451,2025-01-06,1011,5,3
25452,2025-01-25,1198,4,1
25453,2025-02-09,1137,4,3
25454,2025-02-28,2941,2,1
25455,2025-01-19,2900,2,5
25456,2025-02-28,1638,3,3
25457,2025-01-22,1700,1,4
25458,2025-01-02,2647,1,3
25459,2025-02-12,2717,2,1
25460,2025-01-03,1668,1,3
25461,2025-02-25,1697,2,4
25462,2025-02-24,1405,4,1
25463,2025-01-20,1602,4,4
25464,2025-01-16,2063,3,3
25465,2025-01-19,1232,3,2
25466,2025-01-02,1712,1,5
25467,2025-01-05,1109,5,3
25468,2025-01-12,1618,3,3
25469,2025-02-10,1549,4,3
25470,2025-02-17,2120,4,5
25471,2025-02-28,1036,5,2
25472,2025-01-12,1661,5,5
25473,2025-02-12,2093,2,5
25474,2025-02-15,2338,2,5
25475,2025-01-14,1470,3,3
25476,2025-01-22,2202,5,1
25477,2025-01-08,1299,2,5
25478,2025-01-27,2426,5,1
25479,2025-01-27,2731,3,3
25480,2025-02-18,3000,2,1
25481,2025-02-22,1644,1,4
25482,2025-01-16,2744,4,2
25483,2025-02-17,1170,1,3
25484,2025-01-13,1492,3,3
25485,2025-02-22,1581,1,3
25486,2025-01-12,1046,2,3
25487,2025-02-23,1590,5,2
25488,2025-01-08,2169,4,1
25489,2025-01-20,2982,1,2
25490,2025-01-31,2043,4,4
25491,2025-02-10,2778,4,5
25492,2025-01-22,2049,1,1
25493,2025-01-25,1568,1,2
25494,2025-01-04,1162,1,2
25495,2025-01-03,2294,5,3
25496,2025-01-01,1678,3,3
25497,2025-01-25,2241,5,2
25498,2025-02-19,1980,5,1
25499,2025-02-09,1714,5,2
25500,2025-02-20,1852,2,3
25501,2025-01-24,2063,5,1
25502,2025-02-27,1728,5,4
25503,2025-01-16,2000,3,4
25504,2025-01-10,1148,3,3
25505,2025-01-06,2941,5,3
25506,2025-02-21,1455,5,3
25507,2025-01-14,2445,1,4
25508,2025-02-10,1781,1,2
25509,2025-01-22,1220,1,3
25510,2025-01-01,1912,2,2
25511,2025-01-12,1529,3,3
25512,2025-01-03,2791,4,5
25513,2025-02-04,2126,1,2
25514,2025-02-06,2549,2,5
25515,2025-02-07,1631,1,3
25516,2025-01-19,2592,5,1
25517,2025-01-08,1614,4,4
25518,2025-01-09,1396,4,5
25519,2025-02-08,1021,3,1
25520,2025-01-31,2055,3,1
25521,2025-01-17,2071,5,1
25522,2025-02-22,1993,4,3
25523,2025-02-20,2031,1,5
25524,2025-01-22,1499,3,5
25525,2025-01-07,2857,5,4
25526,2025-02-04,1861,5,5
25527,2025-02-01,1861,5,3
25528,2025-01-14,1233,3,3
25529,2025-02-04,2393,3,3
25530,2025-02-19,1970,2,3
25531,2025-02-21,2579,1,3
25532,2025-01-18,2322,2,1
25533,2025-01-02,1094,1,3
25534,2025-02-19,2595,4,1
25535,2025-01-01,1156,5,2
25536,2025-01-19,1304,5,3
25537,2025-02-20,2673,4,2
25538,2025-01-31,2816,3,2
25539,2025-01-10,1310,2,2
25540,2025-02-27,1700,1,3
25541,2025-02-27,1687,3,3
25542,2025-02-16,1711,5,2
25543,2025-02-08,2094,1,3
25544,2025-02-05,1612,2,5
25545,2025-02-09,2754,1,2
25546,2025-01-01,2902,3,2
25547,2025-01-26,2152,5,5
25548,2025-02-05,2385,4,4
25549,2025-01-24,2550,3,1
25550,2025-01-22,2515,5,2
25551,2025-01-18,2369,1,4
25552,2025-01-23,1613,5,4
25553,2025-01-27,2190,4,1
25554,2025-02-17,2216,1,3
25555,2025-01-21,1218,2,3
25556,2025-02-02,2268,1,3
25557,2025-01-05,1678,2,4
25558,2025-02-04,2915,2,4
25559,2025-02-05,1904,3,4
25560,2025-01-27,2759,5,3
25561,2025-02-09,2383,3,5
25562,2025-02-26,2485,4,2
25563,2025-01-20,2011,1,5
25564,2025-02-18,1064,4,1
25565,2025-01-24,2115,2,3
25566,2025-02-16,1235,2,2
25567,2025-01-06,2544,4,2
25568,2025-02-07,1560,1,3
25569,2025-01-26,2112,2,5
25570,2025-02-25,1316,5,5
25571,2025-02-25,2562,1,4
25572,2025-01-25,1451,5,1
25573,2025-01-16,1790,1,5
25574,2025-02-02,2327,1,3
25575,2025-02-04,1856,2,2
25576,2025-02-09,2328,5,3
25577,2025-01-22,1889,2,1
25578,2025-01-06,2951,4,3
25579,2025-01-19,1896,5,1
25580,2025-02-21,2877,3,5
25581,2025-02-23,2370,4,1
25582,2025-01-21,2109,5,3
25583,2025-02-05,1199,3,1
25584,2025-01-16,1194,4,3
25585,2025-01-20,1899,4,3
25586,2025-02-26,2173,3,4
25587,2025-02-26,2444,3,3
25588,2025-02-03,1175,5,3
25589,2025-01-16,1382,2,2
25590,2025-01-12,1123,1,1
25591,2025-01-07,1973,5,1
25592,2025-02-01,1330,1,3
25593,2025-02-11,1238,5,1
25594,2025-02-05,1684,2,4
25595,2025-02-07,2178,2,2
25596,2025-01-04,2955,3,5
25597,2025-01-24,1135,4,5
25598,2025-01-17,2867,4,3
25599,2025-01-06,1936,3,4
25600,2025-01-24,2401,4,2
25601,2025-01-02,1340,5,5
25602,2025-02-27,2006,5,1
25603,2025-02-22,2098,3,3
25604,2025-02-28,2397,3,1
25605,2025-02-12,1541,3,2
25606,2025-01-26,2801,1,2
25607,2025-02-17,2431,3,5
25608,2025-01-30,1703,3,2
25609,2025-01-04,1929,2,3
25610,2025-01-29,1283,4,3
25611,2025-01-23,1772,4,1
25612,2025-01-20,2766,5,5
25613,2025-02-21,1965,5,4
25614,2025-02-10,2115,5,2
25615,2025-02-05,1744,4,3
25616,2025-01-08,2918,1,3
25617,2025-01-04,1286,5,3
25618,2025-01-10,1810,2,2
25619,2025-01-12,1900,1,4
25620,2025-01-23,2522,2,4
25621,2025-01-04,2300,3,4
25622,2025-01-19,2790,1,3
25623,2025-02-23,2094,5,3
25624,2025-01-12,1046,1,1
25625,2025-01-08,1190,3,4
25626,2025-02-08,2961,5,2
25627,2025-02-02,1842,1,2
25628,2025-01-17,1095,1,3
25629,2025-01-07,1149,3,5
25630,2025-01-06,2282,3,3
25631,2025-02-09,1388,2,4
25632,2025-01-20,2213,1,5
25633,2025-02-01,1387,1,3
25634,2025-01-26,2699,3,3
25635,2025-01-11,2979,1,5
25636,2025-02-21,2888,1,3
25637,2025-01-11,1516,3,5
25638,2025-02-15,2133,5,4
25639,2025-01-22,1387,2,5
25640,2025-01-22,1967,1,5
25641,2025-02-27,1830,1,2
25642,2025-01-02,2866,3,4
25643,2025-01-24,2479,4,3
25644,2025-01-19,1724,4,2
25645,2025-02-01,1132,5,2
25646,2025-01-29,1049,1,3
25647,2025-02-02,1342,5,4
25648,2025-02-04,2071,2,3
25649,2025-01-08,2702,1,1
25650,2025-02-23,1760,3,1
25651,2025-01-06,1815,5,4
25652,2025-02-13,2160,1,3
25653,2025-02-08,2615,5,3
25654,2025-02-15,1184,5,2
25655,2025-02-27,2489,5,4
25656,2025-02-28,2642,1,2
25657,2025-02-20,1612,2,5
25658,2025-02-15,1283,3,5
25659,2025-02-14,1305,2,1
25660,2025-02-05,2193,3,1
25661,2025-01-18,1751,1,4
25662,2025-01-01,2198,1,4
25663,2025-02-08,1601,2,3
25664,2025-02-03,2153,1,4
25665,2025-01-21,2715,5,4
25666,2025-01-07,2139,1,3
25667,2025-02-17,1867,4,4
25668,2025-02-13,1180,4,3
25669,2025-01-17,1163,5,1
25670,2025-01-13,1122,4,3
25671,2025-02-09,1403,5,2
25672,2025-02-07,1676,4,5
25673,2025-01-19,2076,3,2
25674,2025-01-25,2553,4,3
25675,2025-02-27,2917,4,2
25676,2025-02-21,1587,1,2
25677,2025-02-06,2647,4,2
25678,2025-01-18,1915,1,1
25679,2025-01-16,1762,2,2
25680,2025-02-24,1399,1,3
25681,2025-02-06,1752,4,1
25682,2025-01-22,1266,4,3
25683,2025-01-29,2018,4,2
25684,2025-01-28,1953,1,3
25685,2025-01-07,1190,2,2
25686,2025-02-08,2888,4,5
25687,2025-01-15,2139,1,2
25688,2025-02-06,2028,3,3
25689,2025-01-18,1617,4,5
25690,2025-02-17,2188,3,3
25691,2025-02-26,1110,4,5
25692,2025-02-05,2958,4,4
25693,2025-01-13,1255,1,3
25694,2025-01-25,1716,2,5
25695,2025-01-22,1870,5,1
25696,2025-01-03,2896,5,3
25697,2025-02-06,1467,4,1
25698,2025-02-04,2712,1,5
25699,2025-01-07,1016,1,3
25700,2025-01-23,2902,2,5
25701,2025-01-07,1784,1,4
25702,2025-02-03,2589,3,1
25703,2025-02-08,2728,2,5
25704,2025-01-02,1935,2,3
25705,2025-02-15,1987,4,2
25706,2025-02-12,1666,2,4
25707,2025-02-01,1354,4,3
25708,2025-01-22,2397,5,1
25709,2025-01-14,2000,1,5
25710,2025-02-26,1188,4,3
25711,2025-01-14,1312,5,2
25712,2025-01-20,1110,5,5
25713,2025-02-10,2940,2,4
25714,2025-02-09,1389,3,3
25715,2025-01-15,2422,3,2
25716,2025-02-06,1922,4,3
25717,2025-02-18,2793,1,3
25718,2025-02-08,1670,1,3
25719,2025-01-28,1663,3,2
25720,2025-02-13,1407,5,3
25721,2025-02-13,2802,1,1
25722,2025-01-05,2851,1,2
25723,2025-01-30,1008,1,3
25724,2025-02-18,2023,3,3
25725,2025-02-25,2317,5,3
25726,2025-01-15,1237,4,1
25727,2025-02-21,1239,4,2
25728,2025-02-18,2249,5,4
25729,2025-02-14,1872,1,1
25730,2025-02-16,2714,4,3
25731,2025-01-22,2659,5,4
25732,2025-01-10,2285,3,5
25733,2025-01-28,2459,2,1
25734,2025-02-04,2312,5,1
25735,2025-01-15,2382,2,2
25736,2025-02-13,1916,2,3
25737,2025-01-03,1204,5,3
25738,2025-02-28,2467,1,1
25739,2025-01-02,1786,2,5
25740,2025-02-02,1040,5,3
25741,2025-02-28,1249,4,4
25742,2025-02-26,2802,3,2
25743,2025-01-27,2112,1,5
25744,2025-02-12,1671,1,4
25745,2025-01-14,1885,1,1
25746,2025-02-01,2827,4,4
25747,2025-01-04,1316,4,1
25748,2025-01-16,1598,3,3
25749,2025-02-17,2022,3,3
25750,2025-01-17,1432,3,2
25751,2025-02-01,1157,5,3
25752,2025-02-25,1535,1,4
25753,2025-02-01,1471,5,3
25754,2025-02-01,2903,3,3
25755,2025-02-16,1722,5,1
25756,2025-01-03,1938,1,5
25757,2025-02-11,2765,5,3
25758,2025-02-27,2580,5,4
25759,2025-01-20,2486,3,3
25760,2025-01-01,2368,4,5
25761,2025-01-28,1627,1,4
25762,2025-02-25,1257,5,3
25763,2025-01-09,1812,3,3
25764,2025-02-21,2718,1,5
25765,2025-02-14,1332,5,5
25766,2025-01-01,2247,1,2
25767,2025-01-24,2453,2,5
25768,2025-01-02,1657,4,2
25769,2025-01-15,1595,5,3
25770,2025-02-18,2234,4,3
25771,2025-01-01,2531,2,1
25772,2025-01-04,2955,5,3
25773,2025-02-25,1018,1,2
25774,2025-02-08,1269,1,2
25775,2025-02-26,2997,2,3
25776,2025-02-25,1779,1,2
25777,2025-01-07,1944,2,3
25778,2025-02-28,1725,2,4
25779,2025-01-16,2113,1,5
25780,2025-01-24,1286,4,3
25781,2025-02-07,1261,2,3
25782,2025-02-02,1870,2,3
25783,2025-02-26,1047,3,4
25784,2025-02-15,2178,3,2
25785,2025-01-05,1031,4,3
25786,2025-02-27,1797,1,3
25787,2025-01-31,2217,5,2
25788,2025-01-02,1615,3,2
25789,2025-01-04,2224,4,3
25790,2025-02-05,1285,2,3
25791,2025-01-22,2518,2,1
25792,2025-01-23,2735,4,1
25793,2025-02-04,2870,5,4
25794,2025-01-20,2258,3,4
25795,2025-02-08,2439,3,5
25796,2025-02-26,2745,5,5
25797,2025-02-11,2436,5,1
25798,2025-01-14,2291,4,3
25799,2025-01-02,1074,1,4
25800,2025-01-22,1737,4,3
25801,2025-01-20,2955,1,3
25802,2025-02-28,1108,4,3
25803,2025-01-26,1858,5,3
25804,2025-01-28,2717,4,3
25805,2025-02-03,2670,1,1
25806,2025-02-28,2242,3,2
25807,2025-01-19,2106,4,4
25808,2025-01-31,1477,2,3
25809,2025-02-20,2380,3,4
25810,2025-02-08,1632,4,2
25811,2025-01-01,2750,3,3
25812,2025-02-09,2488,3,2
25813,2025-02-22,2617,2,5
25814,2025-02-01,1938,4,1
25815,2025-01-02,2528,5,1
25816,2025-02-07,1251,5,5
25817,2025-02-13,1728,3,5
25818,2025-02-02,1364,4,3
25819,2025-01-18,1428,2,4
25820,2025-02-28,1038,5,3
25821,2025-01-29,1464,4,3
25822,2025-02-21,2641,1,5
25823,2025-02-13,1838,2,5
25824,2025-02-12,2700,2,5
25825,2025-02-21,2999,2,3
25826,2025-01-06,1808,5,3
25827,2025-02-26,1744,2,4
25828,2025-02-25,1063,4,1
25829,2025-01-12,2055,1,3
25830,2025-01-06,1022,1,1
25831,2025-02-14,2163,4,2
25832,2025-01-15,1071,1,2
25833,2025-01-10,2050,2,1
25834,2025-02-27,2373,4,3
25835,2025-02-06,2916,3,4
25836,2025-02-18,2061,2,4
25837,2025-01-15,2594,2,3
25838,2025-02-22,1953,2,2
25839,2025-01-22,2957,3,2
25840,2025-02-14,1997,3,5
25841,2025-01-27,1810,1,2
25842,2025-02-16,2178,5,3
25843,2025-02-20,2932,3,3
25844,2025-01-27,2390,5,3
25845,2025-01-31,2609,5,1
25846,2025-01-04,2640,3,4
25847,2025-01-19,2940,3,2
25848,2025-01-02,1551,3,5
25849,2025-01-04,1579,4,1
25850,2025-01-01,1341,5,2
25851,2025-02-03,2522,4,1
25852,2025-02-06,2451,1,3
25853,2025-02-02,2697,4,5
25854,2025-01-30,2627,2,5
25855,2025-01-30,2745,3,4
25856,2025-02-08,2144,1,3
25857,2025-02-25,1426,1,2
25858,2025-02-02,1996,2,2
25859,2025-02-02,1307,2,1
25860,2025-01-23,1129,5,5
25861,2025-02-25,2802,3,3
25862,2025-01-15,1003,5,3
25863,2025-02-01,1613,1,1
25864,2025-02-27,1321,5,5
25865,2025-01-19,1734,5,2
25866,2025-02-08,2472,2,1
25867,2025-02-23,2666,5,3
25868,2025-02-21,1431,2,5
25869,2025-01-06,1844,5,4
25870,2025-01-20,2859,1,3
25871,2025-01-12,1328,2,5
25872,2025-01-12,2399,2,1
25873,2025-02-25,1555,3,3
25874,2025-02-07,2979,2,4
25875,2025-01-12,1532,5,2
25876,2025-01-24,1275,4,4
25877,2025-02-06,1686,4,4
25878,2025-02-10,1344,5,1
25879,2025-01-14,2596,2,3
25880,2025-02-25,2190,1,5
25881,2025-01-16,2031,2,3
25882,2025-01-16,2104,3,5
25883,2025-02-13,1092,5,5
25884,2025-01-04,1893,4,3
25885,2025-02-17,2872,4,1
25886,2025-01-24,1488,2,4
25887,2025-01-06,2753,4,2
25888,2025-02-18,2784,3,3
25889,2025-01-18,1781,3,4
25890,2025-02-03,2203,4,3
25891,2025-01-15,1204,2,2
25892,2025-02-21,1190,1,1
25893,2025-01-15,2269,4,2
25894,2025-01-04,1063,4,5
25895,2025-02-13,2121,2,5
25896,2025-01-18,1302,3,2
25897,2025-02-20,1790,2,3
25898,2025-01-03,1516,2,5
25899,2025-01-11,2553,3,5
25900,2025-02-16,1462,1,4
25901,2025-01-27,2796,5,3
25902,2025-02-03,1510,1,4
25903,2025-01-12,2701,2,3
25904,2025-01-26,2339,5,5
25905,2025-01-26,2748,5,5
25906,2025-02-05,1935,4,3
25907,2025-01-12,2316,3,3
25908,2025-02-13,1815,5,2
25909,2025-01-22,1594,4,1
25910,2025-01-08,1101,5,5
25911,2025-02-26,1161,4,4
25912,2025-02-26,2379,5,4
25913,2025-01-25,2936,4,3
25914,2025-01-28,1731,3,3
25915,2025-02-24,1554,5,1
25916,2025-02-02,1369,2,4
25917,2025-01-30,1127,1,4
25918,2025-02-26,1163,2,4
25919,2025-02-06,2555,5,5
25920,2025-02-16,2943,2,5
25921,2025-02-21,1127,4,1
25922,2025-02-10,1625,2,4
25923,2025-01-13,1673,1,3
25924,2025-01-20,2827,3,3
25925,2025-01-13,1847,4,5
25926,2025-02-26,2120,4,2
25927,2025-02-20,1314,3,3
25928,2025-02-04,1544,1,2
25929,2025-01-04,1142,4,5
25930,2025-02-07,2637,5,2
25931,2025-02-28,1612,4,2
25932,2025-02-03,2084,5,5
25933,2025-02-06,2084,5,1
25934,2025-01-09,2798,2,3
25935,2025-01-15,2250,2,3
25936,2025-02-10,2621,3,5
25937,2025-02-09,1432,5,1
25938,2025-02-28,2121,1,3
25939,2025-01-02,2034,2,1
25940,2025-02-07,2440,3,3
25941,2025-01-12,1771,2,1
25942,2025-01-07,2633,2,4
25943,2025-02-12,1834,4,2
25944,2025-01-25,1846,1,1
25945,2025-01-26,1596,3,2
25946,2025-01-28,3000,4,2
25947,2025-01-16,1054,5,5
25948,2025-02-27,2125,3,4
25949,2025-02-05,1699,5,3
25950,2025-01-15,1267,4,3
25951,2025-02-07,2214,5,3
25952,2025-02-04,1751,4,1
25953,2025-02-28,1271,3,2
25954,2025-01-06,1295,3,2
25955,2025-02-13,2423,2,2
25956,2025-02-21,2103,1,3
25957,2025-01-21,1553,4,3
25958,2025-02-22,1496,5,3
25959,2025-01-10,2336,1,5
25960,2025-01-21,2354,3,2
25961,2025-01-07,1956,4,4
25962,2025-01-24,1986,2,3
25963,2025-02-13,2743,1,3
25964,2025-02-03,1272,4,3
25965,2025-02-08,2186,5,2
25966,2025-01-12,2908,5,4
25967,2025-02-13,2499,5,4
25968,2025-01-27,1007,5,5
25969,2025-02-03,2611,2,5
25970,2025-01-21,1497,4,5
25971,2025-02-04,2152,3,5
25972,2025-01-13,2820,2,5
25973,2025-01-02,2783,1,4
25974,2025-02-21,1461,5,3
25975,2025-02-01,2933,5,5
25976,2025-02-22,1353,5,5
25977,2025-01-02,1417,4,3
25978,2025-01-06,1505,3,5
25979,2025-02-15,1523,1,2
25980,2025-01-10,1706,1,2
25981,2025-01-07,2658,1,4
25982,2025-01-12,1087,1,3
25983,2025-02-25,2803,5,4
25984,2025-02-22,2731,2,4
25985,2025-02-28,1450,4,3
25986,2025-01-15,1252,4,4
25987,2025-01-12,1484,5,5
25988,2025-01-09,1082,5,5
25989,2025-02-28,2464,2,1
25990,2025-01-18,1747,4,1
25991,2025-01-10,2234,5,3
25992,2025-01-08,1756,2,1
25993,2025-01-05,1831,5,2
25994,2025-02-01,1387,1,4
25995,2025-02-09,2355,1,3
25996,2025-01-26,1623,4,3
25997,2025-01-14,2732,4,4
25998,2025-01-09,1687,2,4
25999,2025-01-30,2148,1,5
26000,2025-01-14,1515,1,1
26001,2025-02-05,2766,5,4
26002,2025-01-07,2466,3,1
26003,2025-02-08,2281,4,2
26004,2025-01-19,1877,3,4
26005,2025-01-31,1117,1,5
26006,2025-01-12,1642,5,3
26007,2025-02-19,2670,5,1
26008,2025-02-11,1613,4,4
26009,2025-02-27,2176,4,4
26010,2025-02-07,2939,4,5
26011,2025-01-18,1380,4,3
26012,2025-01-23,2967,3,4
26013,2025-02-01,2391,3,3
26014,2025-02-23,2090,5,4
26015,2025-01-26,1898,2,3
26016,2025-01-12,1520,5,3
26017,2025-02-02,2569,3,3
26018,2025-02-14,2158,3,3
26019,2025-02-25,1432,4,2
26020,2025-01-19,1447,1,4
26021,2025-02-10,2868,4,3
26022,2025-02-09,1009,4,5
26023,2025-02-20,2688,2,2
26024,2025-01-03,1971,3,4
26025,2025-01-04,2041,3,4
26026,2025-01-19,1512,2,3
26027,2025-02-05,1616,5,3
26028,2025-02-03,1710,1,1
26029,2025-01-05,2012,2,1
26030,2025-02-07,2691,1,2
26031,2025-02-10,1039,1,5
26032,2025-02-09,2770,3,3
26033,2025-02-14,1429,3,3
26034,2025-01-30,2565,3,1
26035,2025-02-16,1796,3,4
26036,2025-01-23,2250,5,2
26037,2025-02-10,2704,2,1
26038,2025-01-22,1635,5,2
26039,2025-01-11,1988,2,5
26040,2025-01-22,2236,3,1
26041,2025-01-27,1135,3,5
26042,2025-01-23,2112,1,5
26043,2025-01-08,1266,5,3
26044,2025-02-08,2415,4,3
26045,2025-02-06,1792,5,3
26046,2025-01-09,1243,2,2
26047,2025-02-08,2229,4,4
26048,2025-02-11,2353,1,2
26049,2025-01-27,1895,5,1
26050,2025-02-18,2944,5,3
26051,2025-01-30,2932,2,5
26052,2025-02-04,2234,4,2
26053,2025-01-26,1957,1,3
26054,2025-01-27,1105,3,5
26055,2025-01-19,1013,4,3
26056,2025-01-16,1829,3,3
26057,2025-02-21,1573,2,4
26058,2025-01-30,2914,5,5
26059,2025-01-04,1188,4,4
26060,2025-02-12,1092,4,2
26061,2025-01-31,1430,5,1
